PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
100341	1094854	Confirmed with Mark Taylor.	Confirmed with Mark Taylor.	52075072	1473278332686	1473278332807	.	190
100341	1094873	Has it been mentioned yet?	Has it been mentioned yeT/	52075217	1473278334487	1473278334726	SHIFT	16
100341	1094873	Has it been mentioned yet?	Has it been mentioned yeT/	52075222	1473278334710	1473278334790	H	72
100341	1094873	Has it been mentioned yet?	Has it been mentioned yeT/	52075228	1473278334806	1473278334894	a	65
100341	1094873	Has it been mentioned yet?	Has it been mentioned yeT/	52075235	1473278334999	1473278335135	s	83
100341	1094873	Has it been mentioned yet?	Has it been mentioned yeT/	52075240	1473278335144	1473278335255	 	32
100341	1094873	Has it been mentioned yet?	Has it been mentioned yeT/	52075244	1473278335287	1473278335399	i	73
100341	1094873	Has it been mentioned yet?	Has it been mentioned yeT/	52075265	1473278335384	1473278335543	t	84
100341	1094873	Has it been mentioned yet?	Has it been mentioned yeT/	52075267	1473278335511	1473278335631	 	32
100341	1094873	Has it been mentioned yet?	Has it been mentioned yeT/	52075269	1473278335671	1473278335831	b	66
100341	1094873	Has it been mentioned yet?	Has it been mentioned yeT/	52075271	1473278335815	1473278335911	e	69
100341	1094873	Has it been mentioned yet?	Has it been mentioned yeT/	52075272	1473278335983	1473278336071	e	69
100341	1094873	Has it been mentioned yet?	Has it been mentioned yeT/	52075274	1473278336095	1473278336223	n	78
100341	1094873	Has it been mentioned yet?	Has it been mentioned yeT/	52075321	1473278336235	1473278336384	 	32
100341	1094873	Has it been mentioned yet?	Has it been mentioned yeT/	52075323	1473278336487	1473278336655	m	77
100341	1094873	Has it been mentioned yet?	Has it been mentioned yeT/	52075327	1473278336727	1473278336831	e	69
100341	1094873	Has it been mentioned yet?	Has it been mentioned yeT/	52075332	1473278336832	1473278336951	n	78
100341	1094873	Has it been mentioned yet?	Has it been mentioned yeT/	52075334	1473278337000	1473278337095	t	84
100341	1094873	Has it been mentioned yet?	Has it been mentioned yeT/	52075399	1473278337107	1473278337271	i	73
100341	1094873	Has it been mentioned yet?	Has it been mentioned yeT/	52075401	1473278337199	1473278337383	o	79
100341	1094873	Has it been mentioned yet?	Has it been mentioned yeT/	52075403	1473278337327	1473278337487	n	78
100341	1094873	Has it been mentioned yet?	Has it been mentioned yeT/	52075405	1473278337616	1473278337703	e	69
100341	1094873	Has it been mentioned yet?	Has it been mentioned yeT/	52075407	1473278337983	1473278338103	d	68
100341	1094873	Has it been mentioned yet?	Has it been mentioned yeT/	52075584	1473278338687	1473278338815	 	32
100341	1094873	Has it been mentioned yet?	Has it been mentioned yeT/	52075588	1473278338927	1473278339055	y	89
100341	1094873	Has it been mentioned yet?	Has it been mentioned yeT/	52075596	1473278339183	1473278339279	e	69
100341	1094873	Has it been mentioned yet?	Has it been mentioned yeT/	52075603	1473278339343	1473278339447	y	89
100341	1094873	Has it been mentioned yet?	Has it been mentioned yeT/	52075612	1473278339671	1473278339919	SHIFT	16
100341	1094873	Has it been mentioned yet?	Has it been mentioned yeT/	52075623	1473278340071	1473278340191	BKSP	8
100341	1094873	Has it been mentioned yet?	Has it been mentioned yeT/	52075631	1473278340207	1473278340415	SHIFT	16
100341	1094873	Has it been mentioned yet?	Has it been mentioned yeT/	52075646	1473278340335	1473278340471	T	84
100341	1094873	Has it been mentioned yet?	Has it been mentioned yeT/	52075653	1473278340639	1473278340751	/	191
100341	1094880	That's a lot of dollars.	Thats a lot of dollars	52075873	1473278342527	1473278342767	SHIFT	16
100341	1094880	That's a lot of dollars.	Thats a lot of dollars	52075878	1473278342703	1473278342808	T	84
100341	1094880	That's a lot of dollars.	Thats a lot of dollars	52075883	1473278342778	1473278342911	h	72
100341	1094880	That's a lot of dollars.	Thats a lot of dollars	52075888	1473278342959	1473278343079	a	65
100341	1094880	That's a lot of dollars.	Thats a lot of dollars	52075891	1473278343119	1473278343287	t	84
100341	1094880	That's a lot of dollars.	Thats a lot of dollars	52075895	1473278343335	1473278343503	s	83
100341	1094880	That's a lot of dollars.	Thats a lot of dollars	52076049	1473278343487	1473278343631	 	32
100341	1094880	That's a lot of dollars.	Thats a lot of dollars	52076051	1473278345239	1473278345375	a	65
100341	1094880	That's a lot of dollars.	Thats a lot of dollars	52076054	1473278345391	1473278345503	 	32
100341	1094880	That's a lot of dollars.	Thats a lot of dollars	52076057	1473278345591	1473278345711	l	76
100341	1094880	That's a lot of dollars.	Thats a lot of dollars	52076058	1473278345824	1473278345943	o	79
100341	1094880	That's a lot of dollars.	Thats a lot of dollars	52076075	1473278345879	1473278346031	t	84
100341	1094880	That's a lot of dollars.	Thats a lot of dollars	52076078	1473278345975	1473278346103	 	32
100341	1094880	That's a lot of dollars.	Thats a lot of dollars	52076083	1473278346119	1473278346247	o	79
100341	1094880	That's a lot of dollars.	Thats a lot of dollars	52076086	1473278346191	1473278346343	f	70
100341	1094880	That's a lot of dollars.	Thats a lot of dollars	52076090	1473278346287	1473278346415	 	32
100341	1094880	That's a lot of dollars.	Thats a lot of dollars	52076093	1473278346455	1473278346551	d	68
100341	1094880	That's a lot of dollars.	Thats a lot of dollars	52076121	1473278346543	1473278346647	o	79
100341	1094880	That's a lot of dollars.	Thats a lot of dollars	52076123	1473278346799	1473278346887	l	76
100341	1094880	That's a lot of dollars.	Thats a lot of dollars	52076127	1473278346975	1473278347095	l	76
100341	1094880	That's a lot of dollars.	Thats a lot of dollars	52076134	1473278347047	1473278347215	a	65
100341	1094880	That's a lot of dollars.	Thats a lot of dollars	52076141	1473278347159	1473278347343	r	82
100341	1094880	That's a lot of dollars.	Thats a lot of dollars	52076164	1473278347319	1473278347455	s	83
100341	1094894	I want to compare the two.	I want to compare the two,	52076506	1473278351519	1473278351718	SHIFT	16
100341	1094894	I want to compare the two.	I want to compare the two,	52076514	1473278351606	1473278351750	I	73
100341	1094894	I want to compare the two.	I want to compare the two,	52076522	1473278351758	1473278351902	 	32
100341	1094894	I want to compare the two.	I want to compare the two,	52076530	1473278351942	1473278352206	w	87
100341	1094894	I want to compare the two.	I want to compare the two,	52076539	1473278352118	1473278352254	a	65
100341	1094894	I want to compare the two.	I want to compare the two,	52076547	1473278352310	1473278352422	n	78
100341	1094894	I want to compare the two.	I want to compare the two,	52076566	1473278352374	1473278352506	t	84
100341	1094894	I want to compare the two.	I want to compare the two,	52076574	1473278352454	1473278352579	 	32
100341	1094894	I want to compare the two.	I want to compare the two,	52076581	1473278352583	1473278352671	t	84
100341	1094894	I want to compare the two.	I want to compare the two,	52076588	1473278352623	1473278352771	o	79
100341	1094894	I want to compare the two.	I want to compare the two,	52076593	1473278352759	1473278352847	 	32
100341	1094894	I want to compare the two.	I want to compare the two,	52076597	1473278352903	1473278353031	c	67
100341	1094894	I want to compare the two.	I want to compare the two,	52076618	1473278352983	1473278353135	o	79
100341	1094894	I want to compare the two.	I want to compare the two,	52076622	1473278353075	1473278353295	m	77
100341	1094894	I want to compare the two.	I want to compare the two,	52076626	1473278353239	1473278353403	p	80
100341	1094894	I want to compare the two.	I want to compare the two,	52076632	1473278353351	1473278353487	a	65
100341	1094894	I want to compare the two.	I want to compare the two,	52076636	1473278353459	1473278353671	r	82
100341	1094894	I want to compare the two.	I want to compare the two,	52076664	1473278353567	1473278353703	e	69
100341	1094894	I want to compare the two.	I want to compare the two,	52076668	1473278353643	1473278353767	 	32
100341	1094894	I want to compare the two.	I want to compare the two,	52076673	1473278353831	1473278353959	t	84
100341	1094894	I want to compare the two.	I want to compare the two,	52076679	1473278353939	1473278354087	h	72
100341	1094894	I want to compare the two.	I want to compare the two,	52076683	1473278354047	1473278354187	e	69
100341	1094894	I want to compare the two.	I want to compare the two,	52076688	1473278354115	1473278354251	 	32
100341	1094894	I want to compare the two.	I want to compare the two,	52076691	1473278354287	1473278354399	t	84
100341	1094894	I want to compare the two.	I want to compare the two,	52076803	1473278354401	1473278354499	o	79
100341	1094894	I want to compare the two.	I want to compare the two,	52076809	1473278355239	1473278355367	BKSP	8
100341	1094894	I want to compare the two.	I want to compare the two,	52076816	1473278355403	1473278355523	w	87
100341	1094894	I want to compare the two.	I want to compare the two,	52076827	1473278355851	1473278355955	o	79
100341	1094894	I want to compare the two.	I want to compare the two,	52076834	1473278356139	1473278356247	,	188
100341	1094909	Marisa sent the invoices.	MArisa sent the invoices.	52077069	1473278359019	1473278359251	SHIFT	16
100341	1094909	Marisa sent the invoices.	MArisa sent the invoices.	52077067	1473278359051	1473278359187	M	77
100341	1094909	Marisa sent the invoices.	MArisa sent the invoices.	52077074	1473278359227	1473278359339	A	65
100341	1094909	Marisa sent the invoices.	MArisa sent the invoices.	52077078	1473278359387	1473278359499	r	82
100341	1094909	Marisa sent the invoices.	MArisa sent the invoices.	52077081	1473278359507	1473278359619	i	73
100341	1094909	Marisa sent the invoices.	MArisa sent the invoices.	52077086	1473278359620	1473278359723	s	83
100341	1094909	Marisa sent the invoices.	MArisa sent the invoices.	52077117	1473278359835	1473278359971	a	65
100341	1094909	Marisa sent the invoices.	MArisa sent the invoices.	52077121	1473278359939	1473278360067	 	32
100341	1094909	Marisa sent the invoices.	MArisa sent the invoices.	52077124	1473278360283	1473278360459	s	83
100341	1094909	Marisa sent the invoices.	MArisa sent the invoices.	52077128	1473278360411	1473278360531	e	69
100341	1094909	Marisa sent the invoices.	MArisa sent the invoices.	52077150	1473278360523	1473278360659	n	78
100341	1094909	Marisa sent the invoices.	MArisa sent the invoices.	52077158	1473278360667	1473278360811	t	84
100341	1094909	Marisa sent the invoices.	MArisa sent the invoices.	52077164	1473278360779	1473278360963	 	32
100341	1094909	Marisa sent the invoices.	MArisa sent the invoices.	52077173	1473278360995	1473278361107	t	84
100341	1094909	Marisa sent the invoices.	MArisa sent the invoices.	52077181	1473278361083	1473278361219	h	72
100341	1094909	Marisa sent the invoices.	MArisa sent the invoices.	52077213	1473278361203	1473278361331	e	69
100341	1094909	Marisa sent the invoices.	MArisa sent the invoices.	52077218	1473278361267	1473278361395	 	32
100341	1094909	Marisa sent the invoices.	MArisa sent the invoices.	52077224	1473278361355	1473278361595	i	73
100341	1094909	Marisa sent the invoices.	MArisa sent the invoices.	52077228	1473278361507	1473278361659	n	78
100341	1094909	Marisa sent the invoices.	MArisa sent the invoices.	52077234	1473278361683	1473278361803	v	86
100341	1094909	Marisa sent the invoices.	MArisa sent the invoices.	52077239	1473278361811	1473278361971	o	79
100341	1094909	Marisa sent the invoices.	MArisa sent the invoices.	52077869	1473278361883	1473278362027	i	73
100341	1094909	Marisa sent the invoices.	MArisa sent the invoices.	52077871	1473278362059	1473278362211	c	67
100341	1094909	Marisa sent the invoices.	MArisa sent the invoices.	52077877	1473278362139	1473278362267	e	69
100341	1094909	Marisa sent the invoices.	MArisa sent the invoices.	52077883	1473278362515	1473278362635	s	83
100341	1094909	Marisa sent the invoices.	MArisa sent the invoices.	52077888	1473278363587	1473278363755	.	190
